time (s),DL Filtering Design 1,DL Filtering Design 2,DL Filtering Design 3,DL Filtering Design 4,DL Filtering Design 5,DL Filtering Design 6,DL Filtering Design 7,ProteinMPNN Design 1
1225.6,1.408704,1.32547,1.32881,1.236305,1.073372,1.227928,1.239166,1.441478
1225.8,1.406132,1.327094,1.327115,1.23732,1.07617,1.226808,1.236389,1.445193
1226,1.40531,1.326678,1.330514,1.235407,1.075261,1.225126,1.233621,1.447808
1226.2,1.399888,1.324011,1.328784,1.235934,1.076427,1.227856,1.234214,1.446097
1226.4,1.407129,1.325197,1.328528,1.241299,1.071473,1.222541,1.236447,1.446121
1226.6,1.407027,1.323488,1.326095,1.238472,1.078253,1.227094,1.235199,1.451359
1226.8,1.408601,1.323433,1.325578,1.241137,1.076697,1.229514,1.236498,1.445867
1227,1.403326,1.32184,1.331162,1.237201,1.074638,1.218044,1.238209,1.449034
1227.2,1.410243,1.319153,1.328336,1.238329,1.074458,1.228342,1.239748,1.452636
1227.4,1.403838,1.31922,1.332521,1.233846,1.072253,1.22221,1.237762,1.450294
1227.6,1.404113,1.323711,1.322966,1.236918,1.074631,1.225659,1.240546,1.445507
1227.8,1.399629,1.325319,1.327216,1.238713,1.07388,1.229758,1.240381,1.449019
1228,1.403283,1.31915,1.325877,1.238981,1.078171,1.22913,1.234794,1.445469
1228.2,1.405351,1.320819,1.32555,1.241251,1.077874,1.226582,1.240251,1.448805
1228.4,1.401649,1.318158,1.323735,1.240175,1.074887,1.227437,1.232752,1.445176
1228.6,1.403154,1.324053,1.323174,1.235189,1.07856,1.22959,1.238769,1.443232
1228.8,1.406337,1.319065,1.324477,1.238776,1.077489,1.227145,1.231437,1.450956
1229,1.404103,1.324873,1.327749,1.239625,1.07306,1.227675,1.235994,1.444658
1229.2,1.410366,1.326968,1.324921,1.238434,1.073258,1.224977,1.237203,1.445534
1229.4,1.407439,1.323368,1.323671,1.235038,1.079329,1.227613,1.232727,1.445926
1229.6,1.407854,1.323471,1.324477,1.240997,1.075271,1.225603,1.236002,1.446026
1229.8,1.404219,1.322601,1.32383,1.237541,1.077321,1.22928,1.240278,1.450352
1230,1.403512,1.319183,1.324276,1.231554,1.07582,1.228157,1.238808,1.443504
1230.2,1.405202,1.317297,1.328749,1.243296,1.07592,1.222585,1.238342,1.443172
1230.4,1.405568,1.322464,1.324644,1.23719,1.079848,1.228685,1.236447,1.44256
1230.6,1.403487,1.321453,1.325378,1.238093,1.075335,1.232307,1.238736,1.446941
1230.8,1.406877,1.324772,1.323333,1.242426,1.076129,1.23183,1.239231,1.445279
1231,1.400876,1.324295,1.328732,1.235388,1.074417,1.228699,1.234782,1.444909
1231.2,1.402763,1.323281,1.326786,1.235467,1.077214,1.231238,1.235628,1.448638
1231.4,1.409304,1.322385,1.328575,1.239682,1.074967,1.230418,1.237377,1.444712
1231.6,1.404371,1.32097,1.326113,1.242013,1.07774,1.231392,1.237221,1.445796
1231.8,1.405644,1.326885,1.327326,1.239866,1.07647,1.225773,1.23715,1.448488
1232,1.401263,1.322274,1.328661,1.242536,1.076749,1.230728,1.236046,1.444853
1232.2,1.405242,1.323266,1.329199,1.243217,1.078057,1.227543,1.238907,1.443519
1232.4,1.405345,1.325547,1.325619,1.237534,1.074587,1.226981,1.233105,1.445174
1232.6,1.405247,1.321497,1.323544,1.232426,1.07959,1.227904,1.235404,1.445712
1232.8,1.404939,1.319758,1.325423,1.238094,1.072601,1.229452,1.240057,1.447833
1233,1.409078,1.324225,1.325328,1.240167,1.073515,1.229348,1.23769,1.448368
1233.2,1.402807,1.32491,1.32986,1.239235,1.076991,1.231188,1.237335,1.448972
1233.4,1.405308,1.323309,1.326319,1.239225,1.076219,1.231705,1.234209,1.443475
1233.62,1.404291,1.31662,1.323686,1.240451,1.079178,1.227231,1.235082,1.44568
1233.8,1.402652,1.324434,1.324231,1.240745,1.074067,1.229971,1.236583,1.445701
1234,1.406065,1.322947,1.327477,1.238154,1.074508,1.2244,1.235394,1.448262
1234.2,1.408534,1.320475,1.323992,1.240201,1.071507,1.223122,1.237343,1.445247
1234.4,1.405726,1.326597,1.325773,1.237842,1.074865,1.222802,1.238192,1.441425
1234.6,1.406266,1.321949,1.327766,1.238028,1.076966,1.226662,1.234878,1.444686
1234.8,1.40882,1.319498,1.32542,1.235922,1.073366,1.231097,1.238281,1.444403
1235,1.404279,1.320883,1.325339,1.237486,1.076884,1.226371,1.23931,1.449752
1235.2,1.409021,1.323322,1.326129,1.241065,1.076836,1.22555,1.233403,1.441246
1235.4,1.407524,1.322913,1.327823,1.241256,1.075322,1.228194,1.237211,1.445536
1235.6,1.402306,1.32545,1.328177,1.238926,1.075824,1.224507,1.244738,1.440641
1235.8,1.40437,1.323302,1.326884,1.237633,1.073549,1.228597,1.237593,1.44468
1236,1.40618,1.31917,1.322639,1.232349,1.073373,1.225941,1.233007,1.446162
1236.2,1.403039,1.323849,1.32316,1.237303,1.07732,1.229196,1.239174,1.441334
1236.4,1.403418,1.325111,1.329326,1.234748,1.076091,1.22691,1.237054,1.44891
1236.6,1.405918,1.328437,1.327359,1.237898,1.077903,1.227404,1.238393,1.444049
1236.8,1.399302,1.32021,1.3232,1.236141,1.07757,1.223637,1.23407,1.445819
1237,1.403249,1.321916,1.3277,1.240525,1.071209,1.227664,1.237347,1.440409
1237.2,1.405242,1.320458,1.327131,1.24084,1.077135,1.223683,1.239246,1.447638
1237.4,1.409811,1.319327,1.326026,1.239744,1.076911,1.228163,1.239576,1.444976
1237.6,1.403004,1.320999,1.326287,1.239724,1.078937,1.230093,1.24009,1.447815
1237.8,1.40619,1.325266,1.328342,1.241841,1.075681,1.227811,1.23822,1.447904
1238,1.406427,1.319005,1.32639,1.24109,1.077302,1.228409,1.238489,1.447521
1238.2,1.401865,1.319579,1.322787,1.239582,1.076316,1.228392,1.236956,1.446838
1238.4,1.401436,1.327496,1.32508,1.233486,1.078023,1.229584,1.239638,1.444571
1238.6,1.405427,1.320265,1.324852,1.235966,1.074586,1.228721,1.242989,1.445249
1238.8,1.402937,1.321726,1.327803,1.239323,1.076627,1.236315,1.233588,1.442745
1239,1.406472,1.319944,1.325881,1.237384,1.073585,1.230126,1.238589,1.449189
1239.2,1.406296,1.326825,1.326295,1.239995,1.075439,1.227155,1.235528,1.448903
1239.4,1.406638,1.322097,1.325255,1.238058,1.074727,1.230822,1.236009,1.445734
1239.6,1.405846,1.320982,1.326123,1.2392,1.074027,1.22712,1.237447,1.450238
1239.8,1.405777,1.323287,1.323459,1.239158,1.076149,1.228522,1.23604,1.447601
1240,1.384116,1.307355,1.303261,1.225835,1.060396,1.205791,1.213693,1.427622
1240.2,1.381957,1.306237,1.300162,1.223263,1.054925,1.205757,1.213889,1.421767
1240.4,1.379674,1.303717,1.303887,1.223236,1.057278,1.199933,1.215503,1.425267
1240.6,1.380481,1.303766,1.302482,1.219754,1.055351,1.202535,1.213675,1.423132
1240.8,1.385256,1.306046,1.300044,1.220441,1.051807,1.206856,1.215187,1.420322
1241,1.38203,1.301514,1.301645,1.221508,1.056024,1.207671,1.20821,1.416531
1241.2,1.384469,1.303447,1.301391,1.218952,1.050962,1.206699,1.211533,1.41857
1241.4,1.3838,1.300925,1.297065,1.217474,1.05351,1.203332,1.215123,1.415367
1241.6,1.380462,1.296289,1.295107,1.218316,1.056348,1.202025,1.208749,1.415813
1241.8,1.380191,1.295413,1.301047,1.20835,1.053068,1.199474,1.210772,1.413556
1242,1.382906,1.297471,1.295228,1.216552,1.051389,1.205568,1.208701,1.412623
1242.2,1.374292,1.298324,1.297074,1.216769,1.054844,1.202926,1.209871,1.415113
1242.4,1.377241,1.297942,1.29669,1.216905,1.050529,1.203084,1.209791,1.408123
1242.6,1.37803,1.302117,1.296309,1.212288,1.053961,1.202003,1.207074,1.405973
1242.8,1.380076,1.297413,1.298867,1.21156,1.054058,1.201678,1.210173,1.410726
1243,1.379284,1.296754,1.299034,1.210961,1.054135,1.198129,1.206496,1.409531
1243.2,1.377772,1.295943,1.295841,1.207675,1.048,1.198886,1.208766,1.405535
1243.4,1.380846,1.29422,1.29698,1.212206,1.051454,1.204745,1.208813,1.405943
1243.6,1.377273,1.292983,1.297006,1.208696,1.052268,1.197008,1.206015,1.409849
1243.8,1.380093,1.297941,1.294788,1.206599,1.048431,1.197107,1.207832,1.407311
1244,1.377198,1.294789,1.293154,1.206463,1.05159,1.198104,1.206068,1.406267
1244.2,1.38335,1.288099,1.291748,1.207707,1.049271,1.199962,1.201937,1.408818
1244.4,1.37604,1.297868,1.291325,1.207663,1.046068,1.196653,1.204342,1.405946
1244.6,1.379131,1.293933,1.293391,1.209567,1.047485,1.192129,1.206721,1.401287
1244.8,1.376327,1.293089,1.292592,1.203051,1.051602,1.193121,1.206869,1.400403
1245,1.37597,1.292352,1.298488,1.209036,1.045256,1.193668,1.207098,1.399729
1245.2,1.375171,1.295514,1.29354,1.203714,1.050822,1.199217,1.205763,1.400005
1245.4,1.372205,1.289898,1.28483,1.201838,1.046733,1.197244,1.20383,1.40221
1245.6,1.376558,1.291511,1.289469,1.199861,1.049682,1.19666,1.200364,1.402272
1245.8,1.373691,1.288348,1.293849,1.206645,1.049994,1.196802,1.208731,1.40173
1246,1.376148,1.289937,1.287234,1.201379,1.049796,1.196575,1.201851,1.397718
1246.2,1.374658,1.294463,1.289993,1.203809,1.050866,1.193931,1.207094,1.399695
1246.4,1.372282,1.296575,1.291637,1.201199,1.047602,1.194596,1.200657,1.403068
1246.6,1.377238,1.287971,1.289286,1.206406,1.049362,1.190161,1.199517,1.395995
1246.8,1.371863,1.290509,1.288386,1.199637,1.048077,1.19576,1.202723,1.391253
1247,1.370055,1.288639,1.287471,1.20324,1.047893,1.193656,1.203463,1.391828
1247.2,1.371149,1.288028,1.287518,1.196578,1.052693,1.19276,1.203398,1.400389
1247.4,1.370589,1.290438,1.289294,1.200753,1.046265,1.190472,1.198947,1.395194
1247.6,1.369815,1.286697,1.285767,1.199802,1.04862,1.196548,1.200367,1.391394
1247.8,1.368722,1.286369,1.290943,1.201046,1.04437,1.190135,1.202495,1.390667
1248,1.373701,1.292168,1.288404,1.199074,1.047129,1.193809,1.201677,1.392181
1248.2,1.372277,1.288151,1.288354,1.198651,1.049701,1.192001,1.204263,1.394065
1248.4,1.373792,1.281124,1.287953,1.197841,1.048625,1.187946,1.199136,1.39623
1248.6,1.370914,1.287084,1.286817,1.200268,1.046005,1.191624,1.199579,1.390514
1248.8,1.37027,1.282817,1.285574,1.200549,1.048944,1.188147,1.199255,1.390144
1249,1.37063,1.287515,1.286028,1.196401,1.048796,1.191784,1.201878,1.393608
1249.2,1.371776,1.283718,1.287642,1.193501,1.046065,1.191507,1.202056,1.388547
1249.4,1.370519,1.290786,1.288436,1.19183,1.046747,1.191103,1.202044,1.389321
1249.6,1.37322,1.291889,1.28917,1.194921,1.047546,1.193338,1.202386,1.388007
1249.8,1.372853,1.28417,1.282164,1.197777,1.050422,1.193146,1.201702,1.385658
1250,1.374101,1.283018,1.290125,1.19467,1.04665,1.188704,1.202114,1.388905
1250.2,1.366441,1.288032,1.284698,1.197132,1.044337,1.191882,1.197395,1.387062
1250.4,1.366201,1.285767,1.288795,1.194022,1.045858,1.192549,1.203305,1.384499
1250.6,1.368447,1.282081,1.290035,1.193534,1.046892,1.19027,1.197908,1.383862
1250.8,1.369727,1.281417,1.28458,1.192784,1.048468,1.188638,1.206279,1.380726
1251,1.37273,1.286802,1.289246,1.18984,1.045122,1.188505,1.198335,1.386133
1251.2,1.373261,1.280604,1.283246,1.197248,1.044312,1.186153,1.196022,1.384403
1251.4,1.367226,1.280883,1.286317,1.192012,1.046211,1.187329,1.20346,1.381854
1251.6,1.36997,1.277584,1.284233,1.19068,1.049028,1.186796,1.196187,1.38002
1251.8,1.3699,1.279922,1.2832,1.191911,1.047122,1.189137,1.198097,1.382629
1252,1.364876,1.281755,1.281924,1.19244,1.045458,1.186396,1.197535,1.38258
1252.2,1.367474,1.284497,1.281736,1.190552,1.046568,1.184479,1.195268,1.379568
1252.4,1.367702,1.281297,1.284997,1.191793,1.043151,1.189087,1.195791,1.383027
1252.6,1.367871,1.280144,1.284531,1.189964,1.047238,1.189581,1.19854,1.380518
1252.8,1.370471,1.28434,1.286455,1.184305,1.044836,1.182544,1.202027,1.381296
1253,1.367517,1.278106,1.280846,1.187759,1.047697,1.186099,1.199119,1.380776
1253.2,1.366879,1.28276,1.281157,1.18957,1.039587,1.1818,1.19617,1.380765
1253.4,1.363871,1.278971,1.286904,1.188616,1.045817,1.184555,1.202435,1.382051
1253.6,1.367185,1.278794,1.276114,1.186449,1.043176,1.189993,1.199099,1.379377
1253.8,1.36576,1.282769,1.282638,1.181631,1.046465,1.18551,1.194225,1.376766
1254,1.368118,1.276624,1.283145,1.186123,1.042875,1.180492,1.196592,1.380862
1254.2,1.366168,1.283063,1.282163,1.190086,1.046011,1.184602,1.20098,1.379183
1254.4,1.365552,1.280405,1.27969,1.187372,1.043224,1.182784,1.197507,1.381124
1254.6,1.36574,1.278706,1.284064,1.189531,1.042867,1.181455,1.196734,1.376191
1254.8,1.368996,1.28282,1.284698,1.184702,1.043335,1.180775,1.198418,1.374681
1255,1.358927,1.273294,1.28314,1.186389,1.044806,1.184525,1.195564,1.375149
1255.2,1.364222,1.274299,1.281243,1.187979,1.044708,1.184006,1.198833,1.377457
1255.4,1.370494,1.278844,1.281114,1.184786,1.042906,1.1825,1.198902,1.373376
1255.6,1.36431,1.278694,1.281076,1.182488,1.047629,1.17896,1.197556,1.377287
1255.8,1.361567,1.278759,1.286038,1.184119,1.046836,1.186337,1.195573,1.375641
1256,1.363785,1.278273,1.280915,1.184126,1.046825,1.184828,1.19924,1.373424
1256.2,1.366284,1.273945,1.2815,1.187883,1.043018,1.185085,1.192427,1.37284
1256.4,1.362094,1.277608,1.279676,1.182961,1.04477,1.182576,1.193819,1.369128
1256.6,1.36275,1.272989,1.280459,1.183565,1.04442,1.177762,1.199753,1.373618
1256.8,1.360755,1.275911,1.279048,1.179171,1.042748,1.178906,1.193857,1.3688
1257,1.364174,1.281081,1.279127,1.185698,1.042114,1.18312,1.19863,1.369871
1257.2,1.363291,1.279836,1.277778,1.182601,1.04629,1.185084,1.196625,1.371529
1257.4,1.365581,1.276645,1.279483,1.181279,1.043687,1.185642,1.198409,1.36894
1257.6,1.365984,1.276148,1.280134,1.183075,1.042428,1.1749,1.191309,1.372321
1257.8,1.364759,1.277074,1.278778,1.185671,1.041296,1.179995,1.196849,1.368868
1258,1.361091,1.277842,1.279543,1.181661,1.045283,1.178951,1.192362,1.366974
1258.2,1.364684,1.273521,1.276608,1.183671,1.040226,1.179286,1.19526,1.368745
1258.4,1.365433,1.274236,1.283197,1.181592,1.044019,1.178601,1.195671,1.372671
1258.6,1.360933,1.276174,1.282037,1.181373,1.043687,1.182745,1.197214,1.369303
1258.8,1.364115,1.276914,1.280489,1.176089,1.041999,1.179396,1.193208,1.366922
1259,1.355982,1.270923,1.280733,1.178067,1.044777,1.179142,1.188488,1.367156
1259.2,1.361197,1.273417,1.278901,1.175977,1.040718,1.178418,1.195728,1.363388
1259.4,1.362539,1.274847,1.281296,1.177546,1.0428,1.176537,1.191361,1.368768
1259.6,1.354556,1.275615,1.279706,1.177863,1.043424,1.176208,1.197265,1.367338
1259.8,1.360512,1.275313,1.278354,1.178593,1.045669,1.179694,1.194917,1.36649
1260,1.363766,1.274014,1.279458,1.175918,1.043504,1.179103,1.19328,1.36115
1260.2,1.361212,1.272682,1.277677,1.179384,1.041052,1.176922,1.195296,1.364524
1260.4,1.359279,1.277235,1.279062,1.173024,1.043575,1.178473,1.196024,1.361081
1260.6,1.359644,1.272579,1.277489,1.177465,1.040108,1.179993,1.190623,1.362628
1260.8,1.363778,1.271407,1.277207,1.178047,1.046106,1.174936,1.194049,1.363336
1261,1.360609,1.27477,1.277117,1.176593,1.042822,1.176727,1.188068,1.365061
1261.2,1.356675,1.275666,1.281976,1.175109,1.046998,1.180966,1.195029,1.36169
1261.4,1.361161,1.273239,1.281338,1.178887,1.044119,1.174467,1.191568,1.364836
1261.6,1.358339,1.269347,1.277288,1.177093,1.042849,1.174231,1.193005,1.360019
1261.8,1.359738,1.274482,1.274987,1.174734,1.044402,1.174719,1.187396,1.363046
1262,1.358182,1.270411,1.279286,1.179916,1.042249,1.173924,1.194423,1.365814
1262.2,1.358225,1.270532,1.28035,1.171777,1.046314,1.176059,1.191892,1.359411
1262.4,1.356596,1.271449,1.276685,1.176238,1.043771,1.179143,1.192613,1.354539
1262.6,1.358795,1.269384,1.277037,1.176051,1.046487,1.174809,1.191782,1.357655
1262.8,1.36061,1.268826,1.27887,1.175722,1.044896,1.177879,1.194566,1.359535
1263,1.357662,1.267686,1.281019,1.173187,1.04273,1.173085,1.192958,1.359993
1263.2,1.362296,1.271529,1.27209,1.177471,1.043052,1.173962,1.189738,1.358983
1263.4,1.357232,1.270339,1.273099,1.170747,1.038534,1.172718,1.193488,1.358371
1263.6,1.356366,1.272693,1.270823,1.173148,1.044161,1.174107,1.189111,1.360922
1263.8,1.355996,1.265158,1.278756,1.171567,1.040045,1.172544,1.191644,1.359563
1264,1.355451,1.267545,1.276149,1.176239,1.040355,1.173488,1.186219,1.358607
1264.2,1.356927,1.271037,1.275271,1.171518,1.042763,1.17639,1.194211,1.357438
1264.4,1.354168,1.268824,1.277489,1.174184,1.047662,1.170386,1.190866,1.355022
1264.6,1.356828,1.265599,1.272903,1.172124,1.044923,1.169377,1.193989,1.359821
1264.8,1.357749,1.267805,1.277811,1.171324,1.041688,1.17635,1.186272,1.354326
1265,1.356658,1.268262,1.274185,1.169149,1.04583,1.175963,1.190697,1.356531
1265.2,1.360241,1.264464,1.273743,1.172971,1.041381,1.171844,1.193148,1.353782
1265.4,1.353197,1.266808,1.276101,1.170657,1.043249,1.170717,1.188698,1.355879
1265.6,1.35133,1.266585,1.271525,1.172714,1.042126,1.170468,1.18666,1.355155
1265.8,1.359473,1.272208,1.274939,1.17126,1.042236,1.166701,1.190233,1.354095
1266,1.353636,1.265398,1.274047,1.171201,1.042341,1.171212,1.190537,1.352988
1266.2,1.360548,1.267926,1.278898,1.167769,1.040897,1.172349,1.188901,1.355541
1266.4,1.354333,1.265071,1.281485,1.170383,1.04271,1.174537,1.188307,1.352811
1266.6,1.35551,1.265007,1.270236,1.171095,1.046429,1.1719,1.188767,1.354666
1266.8,1.357441,1.269521,1.276253,1.169626,1.036997,1.168639,1.184575,1.356071
1267,1.356879,1.270405,1.279437,1.16943,1.038286,1.168227,1.188444,1.352243
1267.2,1.353911,1.266551,1.275412,1.168924,1.042103,1.170307,1.186681,1.353222
1267.4,1.357328,1.267225,1.276298,1.169295,1.040283,1.169646,1.188118,1.353155
1267.6,1.356789,1.261841,1.278044,1.167706,1.039947,1.167495,1.191659,1.350181
1267.8,1.351884,1.26481,1.275232,1.16882,1.04247,1.170219,1.186474,1.35147
1268,1.355852,1.266334,1.272858,1.167144,1.040667,1.171503,1.190297,1.346362
1268.2,1.349496,1.263083,1.279189,1.166199,1.044065,1.167763,1.18793,1.346719
1268.4,1.353754,1.264547,1.272538,1.165835,1.043184,1.167771,1.185699,1.353982
1268.6,1.354087,1.262794,1.275902,1.16785,1.042998,1.16688,1.186075,1.351614
1268.8,1.351957,1.259228,1.273384,1.167098,1.04099,1.171087,1.181444,1.35075
1269,1.353438,1.261192,1.272464,1.167241,1.042481,1.169491,1.187076,1.350558
1269.2,1.352847,1.2633,1.278653,1.167006,1.043189,1.168647,1.18726,1.34677
1269.4,1.355633,1.267882,1.274193,1.168414,1.044634,1.167493,1.18752,1.352988
1269.6,1.354669,1.265838,1.274279,1.16552,1.04318,1.168699,1.185469,1.344074
1269.8,1.35382,1.264206,1.274092,1.163256,1.039373,1.17086,1.188886,1.349341
1270,1.3542,1.262731,1.277743,1.167677,1.041822,1.169527,1.186236,1.345264
1270.2,1.348285,1.26587,1.271366,1.16392,1.039708,1.167904,1.187364,1.348682
1270.4,1.351873,1.260659,1.269998,1.167006,1.034856,1.166298,1.182282,1.348693
1270.6,1.352652,1.265559,1.273505,1.165067,1.039049,1.161583,1.18467,1.348306
1270.8,1.350436,1.263019,1.270404,1.162413,1.036762,1.16731,1.187262,1.346682
1271,1.349567,1.266613,1.274399,1.16544,1.042208,1.167179,1.186211,1.346811
1271.2,1.351467,1.260271,1.272863,1.166954,1.041482,1.167729,1.182797,1.342219
1271.4,1.353949,1.260546,1.2802,1.159065,1.040197,1.169104,1.18562,1.347657
1271.6,1.351283,1.258492,1.269947,1.161519,1.044147,1.158975,1.183702,1.340914
1271.8,1.34487,1.260931,1.269283,1.159785,1.041072,1.161896,1.184483,1.345612
1272,1.351601,1.262258,1.274113,1.163363,1.039093,1.163362,1.182348,1.337101
1272.2,1.347884,1.261919,1.269251,1.166337,1.041385,1.166352,1.186029,1.346971
1272.4,1.353063,1.25763,1.273302,1.162889,1.042324,1.160869,1.182706,1.346233
1272.6,1.349964,1.259592,1.277809,1.161554,1.040817,1.160307,1.186926,1.340315
1272.8,1.34801,1.262494,1.271205,1.164095,1.043507,1.164351,1.1844,1.343493
1273,1.343956,1.261281,1.272299,1.160402,1.038818,1.166079,1.182849,1.343656
1273.2,1.348422,1.260414,1.27248,1.160355,1.0392,1.162551,1.184442,1.344062
1273.4,1.347136,1.261604,1.27012,1.156909,1.041866,1.164194,1.183678,1.342277
1273.6,1.351889,1.261735,1.270664,1.162073,1.039611,1.165401,1.183308,1.3423
1273.8,1.348737,1.260084,1.27019,1.15552,1.037843,1.160278,1.182059,1.341267
1274,1.349099,1.255523,1.268999,1.158161,1.043371,1.163645,1.182549,1.342229
1274.2,1.34651,1.261021,1.268246,1.157762,1.041722,1.161844,1.183978,1.33843
1274.4,1.351552,1.26399,1.26883,1.159199,1.040009,1.1658,1.184685,1.340576
1274.6,1.3492,1.256055,1.269704,1.159825,1.040792,1.163865,1.187292,1.342607
1274.8,1.347013,1.257196,1.271948,1.160471,1.04184,1.158275,1.183543,1.342325
1275,1.343455,1.260607,1.267299,1.16198,1.042119,1.163059,1.183227,1.340632
1275.2,1.348839,1.255988,1.27416,1.159123,1.03949,1.161309,1.182172,1.340874
1275.4,1.349123,1.25988,1.27164,1.156901,1.041737,1.164905,1.182081,1.345825
1275.6,1.349853,1.256198,1.271955,1.161503,1.040636,1.156671,1.179459,1.341058
1275.8,1.345923,1.259943,1.272338,1.159983,1.040652,1.163379,1.180103,1.339484
1276,1.348445,1.258457,1.267891,1.159833,1.040123,1.163781,1.181423,1.336952
1276.2,1.353022,1.260886,1.265233,1.159168,1.040516,1.160003,1.181647,1.336923
1276.4,1.345464,1.257825,1.266084,1.161268,1.039123,1.159078,1.177811,1.33889
1276.6,1.344506,1.260392,1.267583,1.165269,1.041101,1.159845,1.182979,1.336288
1276.8,1.342074,1.257663,1.267072,1.157851,1.041734,1.16208,1.182904,1.336294
1277,1.350462,1.25705,1.268275,1.158997,1.035856,1.161992,1.177986,1.336113
1277.2,1.348928,1.25541,1.266915,1.159415,1.040844,1.166098,1.181846,1.34021
1277.4,1.349301,1.252253,1.267643,1.159602,1.037271,1.16094,1.183789,1.337042
1277.6,1.344378,1.257927,1.266391,1.156052,1.03908,1.158866,1.179372,1.33669
